SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,Tenure_MonthlyCharges,AvgMonthlyCharge,Log_TotalCharges,TenureGroup,IsSeniorCitizen,HasDependentsAndPartner,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,70,40.05,2799.75,0,2803.5,39.996428571428574,7.9376425174388325,4,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True
1,64,102.1,6538.45,0,6534.4,102.16328125,8.785608343055493,4,1,0,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,72,89.7,6588.95,0,6458.400000000001,91.51319444444444,8.793301040214356,4,0,0,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False
0,44,19.9,868.1,0,875.5999999999999,19.729545454545455,6.767458193443415,2,0,0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,13,55.95,734.35,1,727.35,56.48846153846154,6.600346576346323,1,0,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1,17,20.65,330.6,0,351.04999999999995,19.447058823529414,5.80392942326114,1,1,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,1,55.0,55.0,1,55.0,55.0,4.02535169073515,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,9,70.05,564.4,0,630.4499999999999,62.71111111111111,6.33753344525949,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
0,24,53.6,1315.35,0,1286.4,54.80625,7.182618033971659,1,0,0,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,1,74.7,74.7,1,74.7,74.7,4.3267781604434035,0,0,0,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,24,80.25,1861.5,1,1926.0,77.5625,7.529674950253715,1,0,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,35,76.05,2747.2,0,2661.75,78.49142857142857,7.9187014308976735,2,1,0,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,7,75.7,554.05,0,529.9,79.14999999999999,6.319058199778656,0,0,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
0,5,96.1,453.4,1,480.5,90.67999999999999,6.118977867406942,0,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,15,69.0,994.8,1,1035.0,66.32,6.903546434208082,1,0,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,11,19.65,225.75,0,216.14999999999998,20.522727272727273,5.423848088995246,0,0,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,48,45.3,2145.0,1,2174.3999999999996,44.6875,7.671360923190644,2,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,20,81.45,1671.6,0,1629.0,83.58,7.422134580947425,1,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,72,108.5,8003.8,0,7812.0,111.16388888888889,8.98779664073394,4,0,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,8,83.55,680.05,1,668.4,85.00625,6.52363572489335,0,0,0,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,72,84.5,6130.85,0,6084.0,85.15069444444445,8.721251777852979,4,0,0,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
0,15,100.15,1415.0,0,1502.25,94.33333333333333,7.255591274253665,1,0,0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,72,88.6,6201.95,0,6379.2,86.13819444444444,8.7327802643248,4,0,0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,1,74.35,74.35,1,74.35,74.35,4.3221439250725044,0,0,0,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,63,104.8,6597.25,0,6602.4,104.71825396825396,8.794559741340487,4,0,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False
0,2,59.0,114.15,0,118.0,57.075,4.746235626266694,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,2,74.4,139.4,1,148.8,69.7,4.944495491591711,0,0,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,61,64.05,3902.6,0,3907.0499999999997,63.97704918032787,8.269654483267306,4,1,0,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
0,1,20.4,20.4,0,20.4,20.4,3.0633909220278057,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,22,43.75,903.6,1,962.5,41.07272727272727,6.8074928570437425,1,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False
0,28,60.9,1785.65,0,1705.2,63.77321428571429,7.48809763699502,2,0,0,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,70,19.8,1397.65,0,1386.0,19.966428571428573,7.2432627646664995,4,0,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1,5,28.45,131.05,1,142.25,26.21,4.883180638743141,0,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,12,99.7,1238.45,1,1196.4,103.20416666666667,7.122423011815303,0,0,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,34,116.25,3899.05,0,3952.5,114.6779411764706,8.268744652548376,2,0,0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False
1,71,80.7,5676.0,0,5729.7,79.94366197183099,8.644178203170727,4,1,0,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
0,70,65.2,4543.15,0,4564.0,64.90214285714285,8.421595970419531,4,0,0,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
0,52,84.05,4326.8,0,4370.599999999999,83.20769230769231,8.372814608737682,3,0,0,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,69,79.45,5502.55,0,5482.05,79.74710144927536,8.613148617549824,4,0,0,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False
1,20,94.1,1782.4,1,1882.0,89.12,7.486276933700779,1,1,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,11,78.0,851.8,0,858.0,77.43636363636364,6.74852505341158,0,0,0,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,2,94.2,167.5,1,188.4,83.75,5.126935749792416,0,0,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,6,80.5,502.85,1,483.0,83.80833333333334,6.222278604726411,0,0,0,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,1,19.85,19.85,0,19.85,19.85,3.0373539482448106,0,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,20,94.3,1818.3,0,1886.0,90.91499999999999,7.506207090702758,1,1,0,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False
0,61,106.45,6300.15,0,6493.45,103.2811475409836,8.748487435403822,4,0,0,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,5,74.35,334.8,1,371.75,66.96000000000001,5.81651574464344,0,1,0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,56,105.45,5916.95,0,5905.2,105.65982142857142,8.685745384124193,3,0,0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False
0,30,95.0,2852.4,0,2850.0,95.08,7.956266544680714,2,0,0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False
0,40,104.8,4131.95,1,4192.0,103.29875,8.326746716688735,2,0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,28,54.3,1546.3,0,1520.3999999999999,55.225,7.344266755495627,2,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,5,70.05,302.6,0,350.25,60.52,5.715711045521475,0,1,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,27,75.2,1929.35,1,2030.4,71.4574074074074,7.565456612607783,2,1,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,12,20.05,265.45,0,240.60000000000002,22.120833333333334,5.5851866087427915,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,67,105.4,6989.45,0,7061.8,104.32014925373134,8.852300210838106,4,0,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
1,29,51.6,1442.0,0,1496.4,49.724137931034484,7.274479558773871,2,1,0,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,55,85.5,4713.4,0,4702.5,85.69818181818181,8.458376933523704,3,0,0,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,23,75.6,1758.6,1,1738.8,76.4608695652174,7.472841789474565,1,0,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,34,100.05,3480.0,1,3401.7,102.3529411764706,8.15507488781144,2,0,0,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,52,91.25,4738.3,0,4745.0,91.12115384615385,8.463644724458563,3,0,0,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
1,72,115.75,8399.15,0,8334.0,116.6548611111111,9.036004841814826,4,1,0,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,58,94.7,5430.35,0,5492.6,93.62672413793103,8.599943000811983,3,0,0,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False
0,35,19.6,686.95,0,686.0,19.627142857142857,6.5337161608738255,2,0,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,56,99.9,5706.3,0,5594.400000000001,101.89821428571429,8.649501336178066,3,1,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False
0,24,21.1,490.65,0,506.40000000000003,20.443749999999998,6.197767081226165,1,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
